# DOC.DOC@Potash_Brook.20221001.csv generated at 2026-01-13 16:34:07 (UTC-05:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: DOC.DOC@Potash Brook
# Location: NEWRnet Potash Brook
# UTC offset: (UTC-04:00)
# Value units: mg/l
# Value parameter: DOC
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from 2022-10-01T04:00:00Z to 2025-09-30T04:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-04:00),Value,Approval Level,Grade,Qualifiers
2022-10-04T01:01:40Z,2022-10-03 21:01:40,-2,Working,0,
2022-10-04T02:01:40Z,2022-10-03 22:01:40,-2,Working,0,
2022-10-04T03:01:40Z,2022-10-03 23:01:40,-2,Working,0,
2022-10-04T04:01:40Z,2022-10-04 00:01:40,-2,Working,0,
2022-10-04T05:01:40Z,2022-10-04 01:01:40,-2,Working,0,
2022-10-04T06:01:40Z,2022-10-04 02:01:40,-2,Working,0,
2022-10-04T07:01:40Z,2022-10-04 03:01:40,-2,Working,0,
2022-10-04T08:01:40Z,2022-10-04 04:01:40,-2,Working,0,
2022-10-04T09:01:40Z,2022-10-04 05:01:40,-2,Working,0,
2022-10-04T10:01:40Z,2022-10-04 06:01:40,-2,Working,0,
2022-10-04T11:01:40Z,2022-10-04 07:01:40,-2,Working,0,
2022-10-04T12:01:40Z,2022-10-04 08:01:40,-2,Working,0,
2022-10-04T13:01:40Z,2022-10-04 09:01:40,-2,Working,0,
2022-10-04T14:01:40Z,2022-10-04 10:01:40,-2,Working,0,
2022-10-04T15:01:40Z,2022-10-04 11:01:40,-2,Working,0,
2022-10-04T16:01:40Z,2022-10-04 12:01:40,-2,Working,0,
2022-10-04T17:01:40Z,2022-10-04 13:01:40,-2,Working,0,
2022-10-04T18:01:40Z,2022-10-04 14:01:40,-2,Working,0,
2022-10-04T19:01:40Z,2022-10-04 15:01:40,-2,Working,0,
2022-10-04T20:01:40Z,2022-10-04 16:01:40,-2,Working,0,
2022-10-04T21:01:40Z,2022-10-04 17:01:40,-2,Working,0,
2022-10-04T22:01:40Z,2022-10-04 18:01:40,-2,Working,0,
2022-10-04T23:01:40Z,2022-10-04 19:01:40,-2,Working,0,
2022-10-05T00:01:40Z,2022-10-04 20:01:40,-2,Working,0,
2022-10-05T01:01:40Z,2022-10-04 21:01:40,-2,Working,0,
2022-10-05T02:01:40Z,2022-10-04 22:01:40,-2,Working,0,
2022-10-05T03:01:40Z,2022-10-04 23:01:40,-2,Working,0,
2022-10-05T04:01:40Z,2022-10-05 00:01:40,-2,Working,0,
2022-10-05T05:01:40Z,2022-10-05 01:01:40,-2,Working,0,
2022-10-05T06:01:40Z,2022-10-05 02:01:40,-2,Working,0,
2022-10-05T07:01:40Z,2022-10-05 03:01:40,-2,Working,0,
2022-10-05T08:01:40Z,2022-10-05 04:01:40,-2,Working,0,
2022-10-05T09:01:40Z,2022-10-05 05:01:40,-2,Working,0,
2022-10-05T10:01:40Z,2022-10-05 06:01:40,-2,Working,0,
2022-10-05T11:01:40Z,2022-10-05 07:01:40,-2,Working,0,
2022-10-05T12:01:40Z,2022-10-05 08:01:40,-2,Working,0,
2022-10-05T13:01:40Z,2022-10-05 09:01:40,-2,Working,0,
2022-10-05T14:01:40Z,2022-10-05 10:01:40,-2,Working,0,
2022-10-05T15:01:40Z,2022-10-05 11:01:40,-2,Working,0,
2022-10-05T16:01:40Z,2022-10-05 12:01:40,-2,Working,0,
2022-10-05T17:01:40Z,2022-10-05 13:01:40,-2,Working,0,
2022-10-05T18:01:40Z,2022-10-05 14:01:40,-2,Working,0,
2022-10-05T19:01:40Z,2022-10-05 15:01:40,-2,Working,0,
2022-10-05T20:01:40Z,2022-10-05 16:01:40,-2,Working,0,
2022-10-05T21:01:40Z,2022-10-05 17:01:40,-2,Working,0,
2022-10-05T22:01:40Z,2022-10-05 18:01:40,-2,Working,0,
2022-10-05T23:01:40Z,2022-10-05 19:01:40,-2,Working,0,
2022-10-06T00:01:40Z,2022-10-05 20:01:40,-2,Working,0,
2022-10-06T01:01:40Z,2022-10-05 21:01:40,-2,Working,0,
2022-10-06T02:01:40Z,2022-10-05 22:01:40,-2,Working,0,
2022-10-06T03:01:40Z,2022-10-05 23:01:40,-2,Working,0,
2022-10-06T04:01:40Z,2022-10-06 00:01:40,-2,Working,0,
2022-10-06T05:01:40Z,2022-10-06 01:01:40,-2,Working,0,
2022-10-06T06:01:40Z,2022-10-06 02:01:40,-2,Working,0,
2022-10-06T07:01:40Z,2022-10-06 03:01:40,-2,Working,0,
2022-10-06T08:01:40Z,2022-10-06 04:01:40,-2,Working,0,
2022-10-06T09:01:40Z,2022-10-06 05:01:40,-2,Working,0,
2022-10-06T10:01:40Z,2022-10-06 06:01:40,-2,Working,0,
2022-10-06T11:01:40Z,2022-10-06 07:01:40,-2,Working,0,
2022-10-06T12:01:40Z,2022-10-06 08:01:40,-2,Working,0,
2022-10-06T13:01:40Z,2022-10-06 09:01:40,-2,Working,0,
2022-10-06T14:01:40Z,2022-10-06 10:01:40,-2,Working,0,
2022-10-06T15:01:40Z,2022-10-06 11:01:40,-2,Working,0,
2022-10-06T16:01:40Z,2022-10-06 12:01:40,-2,Working,0,
2022-10-06T17:01:40Z,2022-10-06 13:01:40,-2,Working,0,
2022-10-06T18:01:40Z,2022-10-06 14:01:40,-2,Working,0,
2022-10-06T19:01:40Z,2022-10-06 15:01:40,-2,Working,0,
2022-10-06T20:01:40Z,2022-10-06 16:01:40,-2,Working,0,
2022-10-06T21:01:40Z,2022-10-06 17:01:40,-2,Working,0,
2022-10-06T22:01:40Z,2022-10-06 18:01:40,-2,Working,0,
2022-10-06T23:01:40Z,2022-10-06 19:01:40,-2,Working,0,
2022-10-07T00:01:40Z,2022-10-06 20:01:40,-2,Working,0,
2022-10-07T01:01:40Z,2022-10-06 21:01:40,-2,Working,0,
2022-10-07T02:01:40Z,2022-10-06 22:01:40,-2,Working,0,
2022-10-07T03:01:40Z,2022-10-06 23:01:40,-2,Working,0,
2022-10-07T04:01:40Z,2022-10-07 00:01:40,-2,Working,0,
2022-10-07T05:01:40Z,2022-10-07 01:01:40,-2,Working,0,
2022-10-07T06:01:40Z,2022-10-07 02:01:40,-2,Working,0,
2022-10-07T07:01:40Z,2022-10-07 03:01:40,-2,Working,0,
2022-10-07T08:01:40Z,2022-10-07 04:01:40,-2,Working,0,
2022-10-07T09:01:40Z,2022-10-07 05:01:40,-2,Working,0,
2022-10-07T10:01:40Z,2022-10-07 06:01:40,-2,Working,0,
2022-10-07T11:01:40Z,2022-10-07 07:01:40,-2,Working,0,
2022-10-07T12:01:40Z,2022-10-07 08:01:40,-2,Working,0,
2022-10-07T13:01:40Z,2022-10-07 09:01:40,-2,Working,0,
2022-10-07T14:01:40Z,2022-10-07 10:01:40,-2,Working,0,
2022-10-07T15:01:40Z,2022-10-07 11:01:40,-2,Working,0,
2022-10-07T16:01:40Z,2022-10-07 12:01:40,-2,Working,0,
2022-10-07T17:01:40Z,2022-10-07 13:01:40,-2,Working,0,
2022-10-07T18:01:40Z,2022-10-07 14:01:40,-2,Working,0,
2022-10-07T19:01:40Z,2022-10-07 15:01:40,-2,Working,0,
2022-10-07T20:01:40Z,2022-10-07 16:01:40,-2,Working,0,
2022-10-07T21:01:40Z,2022-10-07 17:01:40,-2,Working,0,
2022-10-07T22:01:40Z,2022-10-07 18:01:40,-2,Working,0,
2022-10-07T23:01:40Z,2022-10-07 19:01:40,-2,Working,0,
2022-10-08T00:01:40Z,2022-10-07 20:01:40,-2,Working,0,
2022-10-08T01:01:40Z,2022-10-07 21:01:40,-2,Working,0,
2022-10-08T02:01:40Z,2022-10-07 22:01:40,-2,Working,0,
2022-10-08T03:01:40Z,2022-10-07 23:01:40,-2,Working,0,
2022-10-08T04:01:40Z,2022-10-08 00:01:40,-2,Working,0,
2022-10-08T05:01:40Z,2022-10-08 01:01:40,-2,Working,0,
2022-10-08T06:01:40Z,2022-10-08 02:01:40,-2,Working,0,
2022-10-08T07:01:40Z,2022-10-08 03:01:40,-2,Working,0,
2022-10-08T08:01:40Z,2022-10-08 04:01:40,-2,Working,0,
2022-10-08T09:01:40Z,2022-10-08 05:01:40,-2,Working,0,
2022-10-08T10:01:40Z,2022-10-08 06:01:40,-2,Working,0,
2022-10-08T11:01:40Z,2022-10-08 07:01:40,-2,Working,0,
2022-10-08T12:01:40Z,2022-10-08 08:01:40,-2,Working,0,
2022-10-08T13:01:40Z,2022-10-08 09:01:40,-2,Working,0,
2022-10-08T14:01:40Z,2022-10-08 10:01:40,-2,Working,0,
2022-10-08T15:01:40Z,2022-10-08 11:01:40,-2,Working,0,
2022-10-08T16:01:40Z,2022-10-08 12:01:40,-2,Working,0,
2022-10-08T17:01:40Z,2022-10-08 13:01:40,-2,Working,0,
2022-10-08T18:01:40Z,2022-10-08 14:01:40,-2,Working,0,
2022-10-08T19:01:40Z,2022-10-08 15:01:40,-2,Working,0,
2022-10-08T20:01:40Z,2022-10-08 16:01:40,-2,Working,0,
2022-10-08T21:01:40Z,2022-10-08 17:01:40,-2,Working,0,
2022-10-08T22:01:40Z,2022-10-08 18:01:40,-2,Working,0,
2022-10-08T23:01:40Z,2022-10-08 19:01:40,-2,Working,0,
2022-10-09T00:01:40Z,2022-10-08 20:01:40,-2,Working,0,
2022-10-09T01:01:40Z,2022-10-08 21:01:40,-2,Working,0,
2022-10-09T02:01:40Z,2022-10-08 22:01:40,-2,Working,0,
2022-10-09T03:01:40Z,2022-10-08 23:01:40,-2,Working,0,
2022-10-09T04:01:40Z,2022-10-09 00:01:40,-2,Working,0,
2022-10-09T05:01:40Z,2022-10-09 01:01:40,-2,Working,0,
2022-10-09T06:01:40Z,2022-10-09 02:01:40,-2,Working,0,
2022-10-09T07:01:40Z,2022-10-09 03:01:40,-2,Working,0,
2022-10-09T08:01:40Z,2022-10-09 04:01:40,-2,Working,0,
2022-10-09T09:01:40Z,2022-10-09 05:01:40,-2,Working,0,
2022-10-09T10:01:40Z,2022-10-09 06:01:40,-2,Working,0,
2022-10-09T11:01:40Z,2022-10-09 07:01:40,-2,Working,0,
2022-10-09T12:01:40Z,2022-10-09 08:01:40,-2,Working,0,
2022-10-09T13:01:40Z,2022-10-09 09:01:40,-2,Working,0,
2022-10-09T14:01:40Z,2022-10-09 10:01:40,-2,Working,0,
2022-10-09T15:01:40Z,2022-10-09 11:01:40,-2,Working,0,
2022-10-09T16:01:40Z,2022-10-09 12:01:40,-2,Working,0,
2022-10-09T17:01:40Z,2022-10-09 13:01:40,-2,Working,0,
2022-10-09T18:01:40Z,2022-10-09 14:01:40,-2,Working,0,
2022-10-09T19:01:40Z,2022-10-09 15:01:40,-2,Working,0,
2022-10-09T20:01:40Z,2022-10-09 16:01:40,-2,Working,0,
2022-10-09T21:01:40Z,2022-10-09 17:01:40,-2,Working,0,
2022-10-09T22:01:40Z,2022-10-09 18:01:40,-2,Working,0,
2022-10-09T23:01:40Z,2022-10-09 19:01:40,-2,Working,0,
2022-10-10T00:01:40Z,2022-10-09 20:01:40,-2,Working,0,
2022-10-10T01:01:40Z,2022-10-09 21:01:40,-2,Working,0,
2022-10-10T02:01:40Z,2022-10-09 22:01:40,-2,Working,0,
2022-10-10T03:01:40Z,2022-10-09 23:01:40,-2,Working,0,
2022-10-10T04:01:40Z,2022-10-10 00:01:40,-2,Working,0,
2022-10-10T05:01:40Z,2022-10-10 01:01:40,-2,Working,0,
2022-10-10T06:01:40Z,2022-10-10 02:01:40,-2,Working,0,
2022-10-10T07:01:40Z,2022-10-10 03:01:40,-2,Working,0,
2022-10-10T08:01:40Z,2022-10-10 04:01:40,-2,Working,0,
2022-10-10T09:01:40Z,2022-10-10 05:01:40,-2,Working,0,
2022-10-10T10:01:40Z,2022-10-10 06:01:40,-2,Working,0,
2022-10-10T11:01:40Z,2022-10-10 07:01:40,-2,Working,0,
2022-10-10T12:01:40Z,2022-10-10 08:01:40,-2,Working,0,
2022-10-10T13:01:40Z,2022-10-10 09:01:40,-2,Working,0,
2022-10-10T14:01:40Z,2022-10-10 10:01:40,-2,Working,0,
2022-10-10T15:01:40Z,2022-10-10 11:01:40,-2,Working,0,
2022-10-10T16:01:40Z,2022-10-10 12:01:40,-2,Working,0,
2022-10-10T17:01:40Z,2022-10-10 13:01:40,-2,Working,0,
2022-10-10T18:01:40Z,2022-10-10 14:01:40,-2,Working,0,
2022-10-10T19:01:40Z,2022-10-10 15:01:40,-2,Working,0,
2022-10-10T20:01:40Z,2022-10-10 16:01:40,-2,Working,0,
2022-10-10T21:01:40Z,2022-10-10 17:01:40,-2,Working,0,
2022-10-10T22:01:40Z,2022-10-10 18:01:40,-2,Working,0,
2022-10-10T23:01:40Z,2022-10-10 19:01:40,-2,Working,0,
2022-10-11T00:01:40Z,2022-10-10 20:01:40,-2,Working,0,
2022-10-11T01:01:40Z,2022-10-10 21:01:40,-2,Working,0,
2022-10-11T02:01:40Z,2022-10-10 22:01:40,-2,Working,0,
2022-10-11T03:01:40Z,2022-10-10 23:01:40,-2,Working,0,
2022-10-11T04:01:40Z,2022-10-11 00:01:40,-2,Working,0,
2022-10-11T05:01:40Z,2022-10-11 01:01:40,-2,Working,0,
2022-10-11T06:01:40Z,2022-10-11 02:01:40,-2,Working,0,
2022-10-11T07:01:40Z,2022-10-11 03:01:40,-2,Working,0,
2022-10-11T08:01:40Z,2022-10-11 04:01:40,-2,Working,0,
2022-10-11T09:01:40Z,2022-10-11 05:01:40,-2,Working,0,
2022-10-11T10:01:40Z,2022-10-11 06:01:40,-2,Working,0,
2022-10-11T11:01:40Z,2022-10-11 07:01:40,-2,Working,0,
2022-10-11T12:01:40Z,2022-10-11 08:01:40,-2,Working,0,
2022-10-11T13:01:40Z,2022-10-11 09:01:40,-2,Working,0,
2022-10-11T14:01:40Z,2022-10-11 10:01:40,-2,Working,0,
2022-10-11T15:01:40Z,2022-10-11 11:01:40,-2,Working,0,
2022-10-11T16:01:40Z,2022-10-11 12:01:40,-2,Working,0,
2022-10-11T17:01:40Z,2022-10-11 13:01:40,-2,Working,0,
2022-10-11T18:01:40Z,2022-10-11 14:01:40,-2,Working,0,
2022-10-11T19:01:40Z,2022-10-11 15:01:40,-2,Working,0,
2022-10-11T20:01:40Z,2022-10-11 16:01:40,-2,Working,0,
2022-10-11T21:01:40Z,2022-10-11 17:01:40,-2,Working,0,
2022-10-11T22:01:40Z,2022-10-11 18:01:40,-2,Working,0,
2022-10-11T23:01:40Z,2022-10-11 19:01:40,-2,Working,0,
2022-10-12T00:01:40Z,2022-10-11 20:01:40,-2,Working,0,
2022-10-12T01:01:40Z,2022-10-11 21:01:40,-2,Working,0,
2022-10-12T02:01:40Z,2022-10-11 22:01:40,-2,Working,0,
2022-10-12T03:01:40Z,2022-10-11 23:01:40,-2,Working,0,
2022-10-12T04:01:40Z,2022-10-12 00:01:40,-2,Working,0,
2022-10-12T05:01:40Z,2022-10-12 01:01:40,-2,Working,0,
2022-10-12T06:01:40Z,2022-10-12 02:01:40,-2,Working,0,
2022-10-12T07:01:40Z,2022-10-12 03:01:40,-2,Working,0,
2022-10-12T08:01:40Z,2022-10-12 04:01:40,-2,Working,0,
2022-10-12T09:01:40Z,2022-10-12 05:01:40,-2,Working,0,
2022-10-12T10:01:40Z,2022-10-12 06:01:40,-2,Working,0,
2022-10-12T11:01:40Z,2022-10-12 07:01:40,-2,Working,0,
2022-10-12T12:01:40Z,2022-10-12 08:01:40,-2,Working,0,
2022-10-12T13:01:40Z,2022-10-12 09:01:40,-2,Working,0,
2022-10-12T14:01:40Z,2022-10-12 10:01:40,-2,Working,0,
2022-10-12T15:01:40Z,2022-10-12 11:01:40,-2,Working,0,
2022-10-12T16:01:40Z,2022-10-12 12:01:40,-2,Working,0,
2022-10-12T17:01:40Z,2022-10-12 13:01:40,-2,Working,0,
2022-10-12T18:01:40Z,2022-10-12 14:01:40,-2,Working,0,
2022-10-12T19:01:40Z,2022-10-12 15:01:40,-2,Working,0,
2022-10-12T20:01:40Z,2022-10-12 16:01:40,-2,Working,0,
2022-10-12T21:01:40Z,2022-10-12 17:01:40,-2,Working,0,
2022-10-12T22:01:40Z,2022-10-12 18:01:40,-2,Working,0,
2022-10-12T23:01:40Z,2022-10-12 19:01:40,-2,Working,0,
2022-10-13T00:01:40Z,2022-10-12 20:01:40,-2,Working,0,
2022-10-13T01:01:40Z,2022-10-12 21:01:40,-2,Working,0,
2022-10-13T02:01:40Z,2022-10-12 22:01:40,-2,Working,0,
2022-10-13T03:01:40Z,2022-10-12 23:01:40,-2,Working,0,
2022-10-13T04:01:40Z,2022-10-13 00:01:40,-2,Working,0,
2022-10-13T05:01:40Z,2022-10-13 01:01:40,-2,Working,0,
2022-10-13T06:01:40Z,2022-10-13 02:01:40,-2,Working,0,
2022-10-13T07:01:40Z,2022-10-13 03:01:40,-2,Working,0,
2022-10-13T08:01:40Z,2022-10-13 04:01:40,-2,Working,0,
2022-10-13T09:01:40Z,2022-10-13 05:01:40,-2,Working,0,
2022-10-13T10:01:40Z,2022-10-13 06:01:40,-2,Working,0,
2022-10-13T11:01:40Z,2022-10-13 07:01:40,-2,Working,0,
2022-10-13T12:01:40Z,2022-10-13 08:01:40,-2,Working,0,
2022-10-13T13:01:40Z,2022-10-13 09:01:40,-2,Working,0,
2022-10-13T14:01:40Z,2022-10-13 10:01:40,-2,Working,0,
2022-10-13T15:01:40Z,2022-10-13 11:01:40,-2,Working,0,
2022-10-13T16:01:40Z,2022-10-13 12:01:40,-2,Working,0,
2022-10-13T17:01:40Z,2022-10-13 13:01:40,-2,Working,0,
2022-10-13T18:01:40Z,2022-10-13 14:01:40,-2,Working,0,
2022-10-13T19:01:40Z,2022-10-13 15:01:40,-2,Working,0,
2022-10-13T20:01:40Z,2022-10-13 16:01:40,-2,Working,0,
2022-10-13T21:01:40Z,2022-10-13 17:01:40,-2,Working,0,
2022-10-13T22:01:40Z,2022-10-13 18:01:40,-2,Working,0,
2022-10-13T23:01:40Z,2022-10-13 19:01:40,-2,Working,0,
2022-10-14T00:01:40Z,2022-10-13 20:01:40,-2,Working,0,
2022-10-14T01:01:40Z,2022-10-13 21:01:40,-2,Working,0,
2022-10-14T02:01:40Z,2022-10-13 22:01:40,-2,Working,0,
2022-10-14T03:01:40Z,2022-10-13 23:01:40,-2,Working,0,
2022-10-14T04:01:40Z,2022-10-14 00:01:40,-2,Working,0,
2022-10-14T05:01:40Z,2022-10-14 01:01:40,-2,Working,0,
2022-10-14T06:01:40Z,2022-10-14 02:01:40,-2,Working,0,
2022-10-14T07:01:40Z,2022-10-14 03:01:40,-2,Working,0,
2022-10-14T08:01:40Z,2022-10-14 04:01:40,-2,Working,0,
2022-10-14T09:01:40Z,2022-10-14 05:01:40,-2,Working,0,
2022-10-14T10:01:40Z,2022-10-14 06:01:40,-2,Working,0,
2022-10-14T11:01:40Z,2022-10-14 07:01:40,-2,Working,0,
2022-10-14T12:01:40Z,2022-10-14 08:01:40,-2,Working,0,
2022-10-14T13:01:40Z,2022-10-14 09:01:40,-2,Working,0,
2022-10-14T14:01:40Z,2022-10-14 10:01:40,-2,Working,0,
2022-10-14T15:01:40Z,2022-10-14 11:01:40,-2,Working,0,
2022-10-14T16:01:40Z,2022-10-14 12:01:40,-2,Working,0,
2022-10-14T17:01:40Z,2022-10-14 13:01:40,-2,Working,0,
2022-10-14T18:01:40Z,2022-10-14 14:01:40,-2,Working,0,
2022-10-14T19:01:40Z,2022-10-14 15:01:40,-2,Working,0,
2022-10-14T20:01:40Z,2022-10-14 16:01:40,-2,Working,0,
2022-10-14T21:01:40Z,2022-10-14 17:01:40,-2,Working,0,
2022-10-14T22:01:40Z,2022-10-14 18:01:40,-2,Working,0,
2022-10-14T23:01:40Z,2022-10-14 19:01:40,-2,Working,0,
2022-10-15T00:01:40Z,2022-10-14 20:01:40,-2,Working,0,
2022-10-15T01:01:40Z,2022-10-14 21:01:40,-2,Working,0,
2022-10-15T02:01:40Z,2022-10-14 22:01:40,-2,Working,0,
2022-10-15T03:01:40Z,2022-10-14 23:01:40,-2,Working,0,
2022-10-15T04:01:40Z,2022-10-15 00:01:40,-2,Working,0,
2022-10-15T05:01:40Z,2022-10-15 01:01:40,-2,Working,0,
2022-10-15T06:01:40Z,2022-10-15 02:01:40,-2,Working,0,
2022-10-15T07:01:40Z,2022-10-15 03:01:40,-2,Working,0,
2022-10-15T08:01:40Z,2022-10-15 04:01:40,-2,Working,0,
2022-10-15T09:01:40Z,2022-10-15 05:01:40,-2,Working,0,
2022-10-15T10:01:40Z,2022-10-15 06:01:40,-2,Working,0,
2022-10-15T11:01:40Z,2022-10-15 07:01:40,-2,Working,0,
2022-10-15T12:01:40Z,2022-10-15 08:01:40,-2,Working,0,
2022-10-15T13:01:40Z,2022-10-15 09:01:40,-2,Working,0,
2022-10-15T14:01:40Z,2022-10-15 10:01:40,-2,Working,0,
2022-10-15T15:01:40Z,2022-10-15 11:01:40,-2,Working,0,
2022-10-15T16:01:40Z,2022-10-15 12:01:40,-2,Working,0,
2022-10-15T17:01:40Z,2022-10-15 13:01:40,-2,Working,0,
2022-10-15T18:01:40Z,2022-10-15 14:01:40,-2,Working,0,
2022-10-15T19:01:40Z,2022-10-15 15:01:40,-2,Working,0,
2022-10-15T20:01:40Z,2022-10-15 16:01:40,-2,Working,0,
2022-10-15T21:01:40Z,2022-10-15 17:01:40,-2,Working,0,
2022-10-15T22:01:40Z,2022-10-15 18:01:40,-2,Working,0,
2022-10-15T23:01:40Z,2022-10-15 19:01:40,-2,Working,0,
2022-10-16T00:01:40Z,2022-10-15 20:01:40,-2,Working,0,
2022-10-16T01:01:40Z,2022-10-15 21:01:40,-2,Working,0,
2022-10-16T02:01:40Z,2022-10-15 22:01:40,-2,Working,0,
2022-10-16T03:01:40Z,2022-10-15 23:01:40,-2,Working,0,
2022-10-16T04:01:40Z,2022-10-16 00:01:40,-2,Working,0,
2022-10-16T05:01:40Z,2022-10-16 01:01:40,-2,Working,0,
