Date,snowpack_cm
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-03,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-04,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-05,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-06,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-07,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-08,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-09,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-10,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-11,0
2022-12-12,0.12
2022-12-12,0.28
2022-12-12,0.49
2022-12-12,0.59
2022-12-12,0.67
2022-12-12,0.72
2022-12-12,0.74
2022-12-12,0.73
2022-12-12,0.73
2022-12-12,0.72
2022-12-12,0.7
2022-12-12,0.69
2022-12-12,0.68
2022-12-12,0.67
2022-12-12,0.66
2022-12-12,0.65
2022-12-12,0.64
2022-12-12,0.63
2022-12-12,0.61
2022-12-12,0.59
2022-12-12,0.57
2022-12-12,0.55
2022-12-12,0.53
2022-12-12,0.52
2022-12-13,0.51
2022-12-13,0.5
2022-12-13,0.49
2022-12-13,0.48
2022-12-13,0.48
2022-12-13,0.47
2022-12-13,0.47
2022-12-13,0.46
2022-12-13,0.46
2022-12-13,0.45
2022-12-13,0.45
2022-12-13,0.44
2022-12-13,0.44
2022-12-13,0.43
2022-12-13,0.43
2022-12-13,0.42
2022-12-13,0.42
2022-12-13,0.41
2022-12-13,0.4
2022-12-13,0.38
2022-12-13,0.36
2022-12-13,0.34
2022-12-13,0.32
2022-12-13,0.3
2022-12-14,0.28
2022-12-14,0.26
2022-12-14,0.25
2022-12-14,0.24
2022-12-14,0.21
2022-12-14,0.19
2022-12-14,0.17
2022-12-14,0.68
2022-12-14,1.17
2022-12-14,1.67
2022-12-14,2.16
2022-12-14,2.65
2022-12-14,3.14
2022-12-14,3.11
2022-12-14,3.08
2022-12-14,3.05
2022-12-14,3.02
2022-12-14,2.99
2022-12-14,2.96
2022-12-14,2.93
2022-12-14,2.9
2022-12-14,2.87
2022-12-14,2.84
2022-12-14,2.81
2022-12-15,2.78
2022-12-15,2.76
2022-12-15,2.73
2022-12-15,2.71
2022-12-15,2.68
2022-12-15,2.65
2022-12-15,2.63
2022-12-15,2.6
2022-12-15,2.57
2022-12-15,2.55
2022-12-15,2.52
2022-12-15,2.5
2022-12-15,2.47
2022-12-15,2.44
2022-12-15,2.41
2022-12-15,2.38
2022-12-15,2.36
2022-12-15,2.33
2022-12-15,2.31
2022-12-15,2.29
2022-12-15,2.27
2022-12-15,2.25
2022-12-15,2.23
2022-12-15,2.21
2022-12-16,2.19
2022-12-16,2.17
2022-12-16,2.15
2022-12-16,2.13
2022-12-16,2.11
2022-12-16,2.1
2022-12-16,2.08
2022-12-16,2.05
2022-12-16,2.03
2022-12-16,2.01
2022-12-16,1.98
2022-12-16,1.96
2022-12-16,1.93
2022-12-16,1.92
2022-12-16,2.04
2022-12-16,2.37
2022-12-16,2.44
2022-12-16,2.56
2022-12-16,2.63
2022-12-16,2.63
2022-12-16,2.64
2022-12-16,2.65
2022-12-16,2.65
2022-12-16,2.68
2022-12-17,2.66
2022-12-17,2.65
2022-12-17,2.69
2022-12-17,3.21
2022-12-17,3.45
2022-12-17,3.5
2022-12-17,3.65
2022-12-17,3.83
2022-12-17,4.17
2022-12-17,5.07
2022-12-17,5.79
2022-12-17,6.42
2022-12-17,7.17
2022-12-17,7.82
2022-12-17,8.57
2022-12-17,9.05
2022-12-17,9.27
2022-12-17,9.35
2022-12-17,9.54
2022-12-17,9.66
2022-12-17,9.88
2022-12-17,9.9
2022-12-17,9.95
2022-12-17,10.01
2022-12-18,9.99
2022-12-18,10.02
2022-12-18,9.98
2022-12-18,9.92
2022-12-18,9.86
2022-12-18,9.79
2022-12-18,9.73
2022-12-18,9.67
2022-12-18,9.62
2022-12-18,9.57
2022-12-18,9.51
2022-12-18,9.46
2022-12-18,9.41
2022-12-18,9.36
2022-12-18,9.32
2022-12-18,9.28
2022-12-18,9.24
2022-12-18,9.19
2022-12-18,9.14
2022-12-18,9.09
2022-12-18,9.05
2022-12-18,9
2022-12-18,8.96
2022-12-18,8.92
2022-12-19,8.88
2022-12-19,8.84
2022-12-19,8.8
2022-12-19,8.76
2022-12-19,8.72
2022-12-19,8.69
2022-12-19,8.66
2022-12-19,9.33
2022-12-19,10
2022-12-19,10.67
2022-12-19,11.33
2022-12-19,11.99
2022-12-19,12.65
2022-12-19,12.6
2022-12-19,12.56
2022-12-19,12.62
2022-12-19,12.58
2022-12-19,12.54
2022-12-19,12.49
2022-12-19,12.44
2022-12-19,12.39
2022-12-19,12.35
2022-12-19,12.3
2022-12-19,12.25
2022-12-20,12.21
2022-12-20,12.16
2022-12-20,12.11
2022-12-20,12.06
2022-12-20,12.01
2022-12-20,11.97
2022-12-20,11.92
2022-12-20,11.89
2022-12-20,11.85
2022-12-20,11.81
2022-12-20,11.78
2022-12-20,11.74
2022-12-20,11.71
2022-12-20,11.67
2022-12-20,11.64
2022-12-20,11.6
2022-12-20,11.57
2022-12-20,11.54
2022-12-20,11.52
2022-12-20,11.49
2022-12-20,11.46
2022-12-20,11.43
2022-12-20,11.4
2022-12-20,11.37
2022-12-21,11.34
2022-12-21,11.31
2022-12-21,11.28
2022-12-21,11.25
2022-12-21,11.23
2022-12-21,11.2
2022-12-21,11.18
2022-12-21,11.44
2022-12-21,11.69
2022-12-21,11.94
2022-12-21,12.19
2022-12-21,12.43
2022-12-21,12.68
2022-12-21,12.65
2022-12-21,12.62
2022-12-21,12.59
2022-12-21,12.56
2022-12-21,12.53
2022-12-21,12.49
2022-12-21,12.45
2022-12-21,12.41
2022-12-21,12.37
2022-12-21,12.33
2022-12-21,12.29
2022-12-22,12.25
2022-12-22,12.21
2022-12-22,12.18
2022-12-22,12.15
2022-12-22,12.12
2022-12-22,12.1
2022-12-22,12.07
2022-12-22,12.05
2022-12-22,12.03
2022-12-22,12.01
2022-12-22,11.98
2022-12-22,11.96
2022-12-22,11.94
2022-12-22,11.92
2022-12-22,11.9
2022-12-22,11.87
2022-12-22,11.85
2022-12-22,11.83
2022-12-22,11.8
2022-12-22,11.76
2022-12-22,11.72
2022-12-22,11.69
2022-12-22,11.65
2022-12-22,11.6
2022-12-23,11.55
2022-12-23,11.5
2022-12-23,11.46
2022-12-23,11.42
2022-12-23,11.38
2022-12-23,11.39
2022-12-23,11.43
2022-12-23,11.45
2022-12-23,11.52
2022-12-23,11.31
2022-12-23,10.6
2022-12-23,9.07
2022-12-23,7.39
2022-12-23,6.91
2022-12-23,7.35
2022-12-23,4.81
2022-12-23,4.95
2022-12-23,2.7
2022-12-23,3.23
2022-12-23,3.58
2022-12-23,0.94
2022-12-23,1.14
2022-12-23,1.31
2022-12-23,0.57
2022-12-24,1.74
2022-12-24,4.15
2022-12-24,5.81
2022-12-24,6.15
2022-12-24,6.14
2022-12-24,6.16
2022-12-24,6.48
2022-12-24,7.18
2022-12-24,8.14
2022-12-24,8.32
2022-12-24,8.29
2022-12-24,8.26
2022-12-24,8.22
2022-12-24,8.18
2022-12-24,8.14
2022-12-24,8.1
2022-12-24,8.06
2022-12-24,8.02
2022-12-24,7.98
2022-12-24,7.94
2022-12-24,7.9
2022-12-24,7.86
2022-12-24,7.82
2022-12-24,7.78
2022-12-25,7.74
2022-12-25,7.69
2022-12-25,7.65
2022-12-25,7.61
2022-12-25,7.57
2022-12-25,7.52
2022-12-25,7.48
2022-12-25,7.44
2022-12-25,7.4
2022-12-25,7.37
2022-12-25,7.33
2022-12-25,7.29
2022-12-25,7.25
2022-12-25,7.21
2022-12-25,7.18
2022-12-25,7.15
2022-12-25,7.12
2022-12-25,7.09
2022-12-25,7.05
2022-12-25,7.01
2022-12-25,6.98
2022-12-25,6.95
2022-12-25,6.91
2022-12-25,6.88
2022-12-26,6.84
2022-12-26,6.8
2022-12-26,6.77
2022-12-26,6.74
2022-12-26,6.7
2022-12-26,6.67
2022-12-26,6.64
2022-12-26,6.61
2022-12-26,6.58
2022-12-26,6.55
2022-12-26,6.52
2022-12-26,6.49
2022-12-26,6.46
2022-12-26,6.44
2022-12-26,6.41
2022-12-26,6.4
2022-12-26,6.37
2022-12-26,6.35
2022-12-26,6.32
2022-12-26,6.29
2022-12-26,6.26
2022-12-26,6.24
2022-12-26,6.21
2022-12-26,6.18
2022-12-27,6.15
2022-12-27,6.12
2022-12-27,6.09
2022-12-27,6.07
2022-12-27,6.04
2022-12-27,6.02
2022-12-27,5.99
2022-12-27,5.96
2022-12-27,5.94
2022-12-27,5.92
2022-12-27,5.9
2022-12-27,5.88
2022-12-27,5.86
2022-12-27,5.92
2022-12-27,6.13
2022-12-27,6.26
2022-12-27,6.26
2022-12-27,6.26
2022-12-27,6.24
2022-12-27,6.23
2022-12-27,6.21
2022-12-27,6.19
2022-12-27,6.17
2022-12-27,6.16
2022-12-28,6.15
2022-12-28,6.14
2022-12-28,6.12
2022-12-28,6.11
2022-12-28,6.09
2022-12-28,6.13
2022-12-28,6.11
2022-12-28,6.09
2022-12-28,6.07
2022-12-28,6.04
2022-12-28,6.02
2022-12-28,6.01
2022-12-28,6.01
2022-12-28,6.04
2022-12-28,6.14
2022-12-28,6.39
2022-12-28,6.71
2022-12-28,6.89
2022-12-28,7.21
2022-12-28,7.22
2022-12-28,7.3
2022-12-28,7.58
2022-12-28,7.74
2022-12-28,7.85
2022-12-29,7.82
2022-12-29,7.79
2022-12-29,7.75
2022-12-29,7.72
2022-12-29,7.69
2022-12-29,7.65
2022-12-29,7.61
2022-12-29,7.57
2022-12-29,7.54
2022-12-29,7.5
2022-12-29,7.46
2022-12-29,7.42
2022-12-29,7.38
2022-12-29,7.33
2022-12-29,7.29
2022-12-29,7.24
2022-12-29,7.2
2022-12-29,7.15
2022-12-29,7.11
2022-12-29,7.07
2022-12-29,7.01
2022-12-29,6.75
2022-12-29,6.23
2022-12-29,5.89
2022-12-30,5.81
2022-12-30,5.67
2022-12-30,5.49
2022-12-30,5.27
2022-12-30,4.89
2022-12-30,4.68
2022-12-30,4.56
2022-12-30,4.37
2022-12-30,4.17
2022-12-30,3.88
2022-12-30,3.36
2022-12-30,3
2022-12-30,2.54
2022-12-30,2.36
2022-12-30,1.94
2022-12-30,1.62
2022-12-30,1.27
2022-12-30,0.39
2022-12-30,0.09
2022-12-30,0.02
2022-12-30,0
2022-12-30,0
2022-12-30,0
2022-12-30,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2022-12-31,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-01,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-02,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-03,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-04,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-05,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-06,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-07,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-08,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-09,0
2023-01-10,0.15
2023-01-10,0.23
2023-01-10,0.36
2023-01-10,0.36
2023-01-10,0.35
2023-01-10,0.36
2023-01-10,0.8
2023-01-10,0.77
2023-01-10,0.73
2023-01-10,0.7
2023-01-10,0.67
2023-01-10,0.64
2023-01-10,0.61
2023-01-10,0.59
2023-01-10,0.57
2023-01-10,0.56
2023-01-10,0.54
2023-01-10,0.53
2023-01-10,0.51
2023-01-10,0.51
2023-01-10,0.5
2023-01-10,0.49
2023-01-10,0.48
2023-01-10,0.47
2023-01-11,0.47
2023-01-11,0.46
2023-01-11,0.46
2023-01-11,0.46
2023-01-11,0.45
2023-01-11,0.45
2023-01-11,0.45
2023-01-11,0.45
2023-01-11,0.45
2023-01-11,0.44
2023-01-11,0.44
2023-01-11,0.44
2023-01-11,0.43
2023-01-11,0.43
2023-01-11,0.43
2023-01-11,0.43
2023-01-11,0.42
2023-01-11,0.42
2023-01-11,0.42
2023-01-11,0.41
2023-01-11,0.4
2023-01-11,0.4
2023-01-11,0.39
2023-01-11,0.38
2023-01-12,0.37
2023-01-12,0.35
2023-01-12,0.34
2023-01-12,0.33
2023-01-12,0.31
2023-01-12,0.28
2023-01-12,0.26
2023-01-12,0.23
2023-01-12,0.21
2023-01-12,0.18
2023-01-12,0.15
2023-01-12,0.13
2023-01-12,0.11
2023-01-12,0.08
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-12,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,0
2023-01-13,1.06
2023-01-13,2.57
2023-01-13,3.98
2023-01-13,5.39
2023-01-13,5.73
2023-01-13,5.75
2023-01-13,5.79
2023-01-13,5.8
2023-01-14,5.82
2023-01-14,5.79
2023-01-14,5.75
2023-01-14,5.71
2023-01-14,5.67
2023-01-14,5.63
2023-01-14,5.59
2023-01-14,5.55
2023-01-14,5.51
2023-01-14,5.48
2023-01-14,5.44
2023-01-14,5.41
2023-01-14,5.37
2023-01-14,5.34
2023-01-14,5.31
2023-01-14,5.29
2023-01-14,5.26
2023-01-14,5.23
2023-01-14,5.21
2023-01-14,5.18
2023-01-14,5.15
2023-01-14,5.13
2023-01-14,5.1
2023-01-14,5.07
2023-01-15,5.05
2023-01-15,5.02
2023-01-15,4.99
2023-01-15,4.97
2023-01-15,4.94
2023-01-15,4.92
2023-01-15,4.89
2023-01-15,4.87
2023-01-15,4.85
2023-01-15,4.83
2023-01-15,4.81
2023-01-15,4.79
2023-01-15,4.77
2023-01-15,4.74
2023-01-15,4.72
2023-01-15,4.71
2023-01-15,4.69
2023-01-15,4.67
2023-01-15,4.65
2023-01-15,4.62
2023-01-15,4.6
2023-01-15,4.58
2023-01-15,4.56
2023-01-15,4.54
2023-01-16,4.52
2023-01-16,4.51
2023-01-16,4.49
2023-01-16,4.48
2023-01-16,4.46
2023-01-16,4.45
2023-01-16,4.44
2023-01-16,4.43
2023-01-16,4.41
2023-01-16,4.4
2023-01-16,4.39
2023-01-16,4.37
2023-01-16,4.36
2023-01-16,4.35
2023-01-16,4.34
2023-01-16,4.33
2023-01-16,4.31
2023-01-16,4.3
2023-01-16,4.29
2023-01-16,4.28
2023-01-16,4.27
2023-01-16,4.26
2023-01-16,4.24
2023-01-16,4.23
2023-01-17,4.21
2023-01-17,4.2
2023-01-17,4.18
2023-01-17,4.17
2023-01-17,4.16
2023-01-17,4.15
2023-01-17,4.13
2023-01-17,4.12
2023-01-17,4.1
2023-01-17,4.09
2023-01-17,4.08
2023-01-17,4.07
2023-01-17,4.06
2023-01-17,4.05
2023-01-17,4.04
2023-01-17,4.04
2023-01-17,4.02
2023-01-17,4.01
2023-01-17,3.99
2023-01-17,3.98
2023-01-17,3.96
2023-01-17,3.94
2023-01-17,3.92
2023-01-17,3.91
2023-01-18,3.89
2023-01-18,3.87
2023-01-18,3.85
2023-01-18,3.83
2023-01-18,3.82
2023-01-18,3.8
2023-01-18,3.78
2023-01-18,3.83
2023-01-18,3.81
2023-01-18,3.8
2023-01-18,3.79
2023-01-18,3.78
2023-01-18,3.77
2023-01-18,3.76
2023-01-18,3.76
2023-01-18,3.75
2023-01-18,3.74
2023-01-18,3.88
2023-01-18,4.53
2023-01-18,4.53
2023-01-18,4.52
2023-01-18,4.51
2023-01-18,4.5
2023-01-18,4.48
2023-01-19,4.47
2023-01-19,4.45
2023-01-19,4.44
2023-01-19,4.42
2023-01-19,4.4
2023-01-19,4.38
2023-01-19,4.36
2023-01-19,4.35
2023-01-19,4.34
2023-01-19,4.33
2023-01-19,4.31
2023-01-19,4.3
2023-01-19,4.29
2023-01-19,4.28
2023-01-19,4.27
2023-01-19,4.26
2023-01-19,4.26
2023-01-19,4.24
2023-01-19,4.23
2023-01-19,4.22
2023-01-19,4.21
2023-01-19,4.19
2023-01-19,4.18
2023-01-19,4.16
2023-01-20,4.14
2023-01-20,4.13
2023-01-20,4.77
2023-01-20,8.37
2023-01-20,9.23
2023-01-20,9.37
2023-01-20,9.44
2023-01-20,9.49
2023-01-20,9.45
2023-01-20,9.51
2023-01-20,9.7
2023-01-20,9.88
2023-01-20,10.2
2023-01-20,10.64
2023-01-20,10.79
2023-01-20,11.17
2023-01-20,11.21
2023-01-20,11.15
2023-01-20,11.2
2023-01-20,11.16
2023-01-20,11.22
2023-01-20,11.48
2023-01-20,11.71
2023-01-20,11.87
2023-01-21,11.84
2023-01-21,11.78
2023-01-21,11.84
2023-01-21,11.8
2023-01-21,11.74
2023-01-21,11.68
2023-01-21,11.62
2023-01-21,11.57
2023-01-21,11.52
2023-01-21,11.47
2023-01-21,11.43
2023-01-21,11.39
2023-01-21,11.35
2023-01-21,11.31
2023-01-21,11.27
2023-01-21,11.23
2023-01-21,11.19
2023-01-21,11.16
2023-01-21,11.12
2023-01-21,11.08
2023-01-21,11.05
2023-01-21,11.02
2023-01-21,10.99
2023-01-21,10.95
2023-01-22,10.92
2023-01-22,10.88
2023-01-22,10.85
2023-01-22,10.81
2023-01-22,10.78
2023-01-22,10.75
2023-01-22,10.72
2023-01-22,10.69
2023-01-22,10.65
2023-01-22,10.62
2023-01-22,10.58
2023-01-22,10.55
2023-01-22,10.51
2023-01-22,10.48
2023-01-22,10.44
2023-01-22,10.4
2023-01-22,10.37
2023-01-22,10.33
2023-01-22,10.28
2023-01-22,10.24
2023-01-22,10.2
2023-01-22,10.16
2023-01-22,10.13
2023-01-22,10.09
2023-01-23,10.05
2023-01-23,10.11
2023-01-23,10.64
2023-01-23,11
2023-01-23,11.08
2023-01-23,11.04
2023-01-23,11.03
2023-01-23,11.06
2023-01-23,11.16
2023-01-23,11.34
2023-01-23,11.41
2023-01-23,11.41
2023-01-23,11.41
2023-01-23,11.38
2023-01-23,11.34
2023-01-23,11.3
2023-01-23,11.26
2023-01-23,11.22
2023-01-23,11.18
2023-01-23,11.14
2023-01-23,11.11
2023-01-23,11.07
2023-01-23,11.03
2023-01-23,10.99
2023-01-24,10.96
2023-01-24,10.92
2023-01-24,10.89
2023-01-24,10.85
2023-01-24,10.82
2023-01-24,10.79
2023-01-24,10.75
2023-01-24,10.72
2023-01-24,10.68
2023-01-24,10.64
2023-01-24,10.6
2023-01-24,10.57
2023-01-24,10.53
2023-01-24,10.49
2023-01-24,10.45
2023-01-24,10.45
2023-01-24,10.43
2023-01-24,10.38
2023-01-24,10.34
2023-01-24,10.3
2023-01-24,10.26
2023-01-24,10.23
2023-01-24,10.19
2023-01-24,10.15
2023-01-25,10.11
2023-01-25,10.08
2023-01-25,10.05
2023-01-25,10.01
2023-01-25,9.96
2023-01-25,9.92
2023-01-25,9.89
2023-01-25,9.86
2023-01-25,9.84
2023-01-25,9.82
2023-01-25,9.8
2023-01-25,9.78
2023-01-25,9.77
2023-01-25,9.75
2023-01-25,9.74
2023-01-25,9.73
2023-01-25,9.71
2023-01-25,9.69
2023-01-25,9.68
2023-01-25,9.66
2023-01-25,9.64
2023-01-25,9.62
2023-01-25,9.68
2023-01-25,9.82
2023-01-26,9.89
2023-01-26,10.75
2023-01-26,12.01
2023-01-26,12.62
2023-01-26,13.39
2023-01-26,14.37
2023-01-26,16.09
2023-01-26,16.96
2023-01-26,16.91
2023-01-26,16.84
2023-01-26,16.76
2023-01-26,16.69
2023-01-26,16.63
2023-01-26,16.58
2023-01-26,16.85
2023-01-26,17.03
2023-01-26,17.55
2023-01-26,18.01
2023-01-26,18.55
2023-01-26,18.63
2023-01-26,18.57
2023-01-26,18.54
2023-01-26,18.49
2023-01-26,18.41
2023-01-27,18.33
2023-01-27,18.25
2023-01-27,18.17
2023-01-27,18.09
2023-01-27,18.01
2023-01-27,17.94
2023-01-27,17.86
2023-01-27,17.79
2023-01-27,17.72
2023-01-27,17.66
2023-01-27,17.6
2023-01-27,17.54
2023-01-27,17.48
2023-01-27,17.42
2023-01-27,17.37
2023-01-27,17.32
2023-01-27,17.28
2023-01-27,17.23
2023-01-27,17.17
2023-01-27,17.11
2023-01-27,17.05
2023-01-27,16.99
2023-01-27,16.92
2023-01-27,16.86
2023-01-28,16.79
2023-01-28,16.72
2023-01-28,16.65
2023-01-28,16.58
2023-01-28,16.52
2023-01-28,16.45
2023-01-28,16.38
2023-01-28,16.31
2023-01-28,16.24
2023-01-28,16.16
2023-01-28,16.08
2023-01-28,15.99
2023-01-28,15.91
2023-01-28,15.85
2023-01-28,15.79
2023-01-28,15.79
2023-01-28,15.71
2023-01-28,15.66
2023-01-28,15.61
2023-01-28,15.54
2023-01-28,15.48
2023-01-28,15.41
2023-01-28,15.34
2023-01-28,15.28
2023-01-29,15.21
